logclf_only_tfidf,rf_only_tfidf,gbc_only_tfidf,logclf_tfidf_with_features,rf_tfidf_with_features,gbc_tfidf_with_features,logclf_tfidf_with_cleanedfeatures,rf_tfidf_with_cleanedfeatures,gbc_tfidf_with_cleanedfeatures,logclf_only_features,rf_only_features,gbc_only_features,spacy_v0,spacy_v1
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.001298565766774118,0.0031098732724785805
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.003394083818420768,0.0011329336557537317
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,7.469606498489156e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9989780187606812,0.9982458353042603
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.80070011690259e-05,0.00018145961803384125
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.549154932145029e-05,0.0015734409680590034
0,0,0,0,0,0,0,0,0,0,0,0,0.0005061189876869321,0.0037290090695023537
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00015322263061534613,0.019890526309609413
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00021526629279833287
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,0,1,0,0,1,0,0,0,0,0.998293936252594,0.9826037287712097
0,0,0,0,0,0,0,0,0,0,0,0,0.0008366741240024567,0.002148215426132083
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.986470543779433e-05,0.00045044696889817715
1,1,1,1,1,1,1,1,0,0,0,0,0.9998700618743896,0.9988344311714172
0,1,0,1,1,0,0,1,0,0,0,0,0.9997757077217102,0.99970942735672
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9998670816421509
0,0,0,0,1,0,0,1,0,0,0,0,0.9948348999023438,0.9986366629600525
0,0,0,0,0,0,0,0,0,0,0,0,8.48683193908073e-05,4.539787187241018e-05
1,1,1,1,1,0,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,1,1,0,1,1,0,1,1,0,0,0,0.9776408076286316,0.9998949766159058
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003951604012399912
0,0,0,0,0,0,0,0,0,0,0,0,0.00028500446933321655,0.00010492889123270288
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0006867121555842459,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,1,0,0.9998214840888977,0.9993855953216553
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.001466103014536202
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9977059364318848
1,0,1,1,0,1,0,0,0,0,0,0,0.02801511622965336,0.03827269375324249
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0003436020633671433,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.23693440854549408,0.0018468959024176002
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,1,0,0,0,0,0,1,0,0,0.0009833640651777387,0.019492581486701965
0,0,0,0,0,0,0,0,0,0,0,0,0.013260397128760815,0.007987496443092823
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999154806137085
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0006213809829205275
0,0,0,0,0,0,0,0,0,0,0,0,4.756869748234749e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0006703553372062743,0.0038389370311051607
0,0,1,1,0,0,0,0,0,1,0,0,8.869094017427415e-05,0.7046402096748352
1,1,1,1,1,1,1,1,0,0,0,0,0.9983715415000916,0.9858104586601257
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.07168444991111755,0.008132629096508026
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,0,1,0,0,0,0,0.9914371371269226,0.9368284940719604
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003963068884331733
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,1,0.0003907610662281513,0.00014768066466785967
1,0,1,0,0,1,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.002524635521695018
1,0,1,0,0,1,0,0,0,0,0,0,0.0008373588207177818,0.007512820418924093
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.005759607534855604,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00015059209545142949,0.0021278962958604097
0,0,0,0,0,0,0,0,0,0,0,0,0.006845326628535986,0.00013653223868459463
0,0,0,0,0,0,0,0,0,0,0,1,5.290973058436066e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0006749320309609175,0.00021641071361955255
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0019520741188898683,8.402327512158081e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.546497802948579e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0007263438892550766,0.000540432520210743
0,0,0,0,0,0,0,0,0,0,0,1,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00010787434439407662,0.0007020559860393405
0,1,1,0,1,0,0,1,0,0,0,0,0.9997817873954773,0.9952002763748169
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,1,1,1,1,1,1,1,1,1,1,1,0.9930528998374939,0.997018575668335
0,0,1,0,0,1,0,0,0,0,0,0,0.00010449584078742191,0.0017318024765700102
0,0,1,0,0,1,0,0,0,0,0,0,0.006999494973570108,0.059119489043951035
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,1,0.9993976354598999,0.9989319443702698
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00018809382163453847,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,0,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,8.610561053501442e-05
0,0,0,0,0,0,0,0,0,0,0,0,5.492236232385039e-05,0.00020870071602985263
1,1,1,1,0,1,1,0,0,0,0,0,0.004161505028605461,0.12065669894218445
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0001145894275396131
1,1,1,1,1,1,1,1,1,1,1,1,0.9990044236183167,0.9996980428695679
0,0,0,0,0,0,0,0,0,0,0,0,0.0009732827311381698,0.00570870004594326
1,0,0,1,0,0,1,0,0,0,0,0,0.16266632080078125,0.028802555054426193
0,0,0,0,0,0,0,0,0,0,0,0,0.0018790040630847216,0.0021223772782832384
0,0,0,0,0,0,0,0,0,0,0,0,0.0014178277924656868,0.0012130956165492535
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.095436790725216e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,1,0,0.9999363422393799,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,0,1,0.9999043941497803,0.9992660880088806
1,1,0,1,1,0,1,1,0,0,1,0,0.9997978806495667,0.9996383190155029
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9997617602348328
1,1,1,1,1,1,1,1,1,0,0,0,0.9988260865211487,0.999704897403717
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0005199846928007901
0,0,0,0,0,0,0,0,0,0,0,0,6.534688145620748e-05,0.00022535766765940934
0,0,0,0,0,0,0,0,0,0,0,0,0.002245149575173855,0.0012329615419730544
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,1,0,0,1,0,0,1,0,0,0,0,0.9978481531143188,0.9880572557449341
0,0,0,0,0,0,0,0,0,0,0,0,0.00020741742628160864,0.006833520717918873
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00177851936314255,0.0017732108244672418
0,0,0,0,0,0,0,0,0,0,0,0,0.0008717780001461506,0.00794499646872282
0,0,1,0,0,1,0,0,0,0,0,0,0.000734544126316905,0.008499529212713242
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,0,1,0,0,0,0,0.9945175051689148,0.9952620267868042
1,1,1,1,1,1,1,1,1,1,1,1,0.9997304081916809,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0002212407998740673,0.0005390992155298591
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.001298696850426495,0.002543871756643057
1,1,1,1,1,1,1,1,1,0,1,1,0.9997981190681458,0.9908686876296997
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.450273890048265e-05,0.00039380189264193177
0,0,0,0,0,0,0,0,0,0,0,0,0.0024822731502354145,0.005092589650303125
0,0,0,0,0,0,1,0,1,0,0,0,0.029845502227544785,0.04577401280403137
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999111890792847
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,1,0,1,0,1,1,0.008030938915908337,0.057439323514699936
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0006502442411147058
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00013037759345024824,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.026996605098247528,0.013262582011520863
0,0,1,0,0,1,1,0,0,0,0,0,0.002729942323639989,0.02847687341272831
0,0,1,0,0,1,0,0,0,0,0,0,0.04276858642697334,0.004927036818116903
0,0,0,0,0,0,0,0,0,0,0,0,0.0007107703131623566,0.0033808464650064707
0,0,0,0,0,0,0,0,0,0,0,0,0.00023830324062146246,0.01111646555364132
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.696868462720886e-05,0.14006587862968445
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.569651981815696e-05,4.539787187241018e-05
0,1,0,0,1,0,1,1,0,0,0,0,0.9956141710281372,0.9876978993415833
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00713562685996294,0.027729550376534462
1,1,1,1,1,1,1,1,1,1,1,1,0.9996947050094604,0.9998853206634521
0,0,0,0,0,0,0,0,0,0,0,1,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9995081424713135,0.9973711967468262
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00013604671403300017
1,1,1,1,1,1,1,1,1,0,0,1,0.9996349811553955,0.9879392385482788
0,0,0,0,0,0,0,0,0,0,0,0,0.000257667648838833,0.0001967560820048675
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.0007218726677820086,0.0010131553281098604
0,0,0,0,0,0,0,0,0,0,0,0,0.00010674740769900382,0.00022549975255969912
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0025252143386751413,5.9965190303046256e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.0002002176333917305,0.025088366121053696
1,1,1,1,1,1,0,1,0,0,0,0,0.977712869644165,0.9994107484817505
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0002848324947990477,4.539787187241018e-05
0,1,0,0,1,0,0,0,0,0,0,0,0.9885889291763306,0.9910640716552734
1,1,0,1,1,0,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,0,1,1,1,1,1,1,1,0,1,1,0.9996254444122314,0.9993664622306824
1,1,1,1,1,1,1,1,1,1,1,1,0.9999357461929321,0.9993388056755066
0,0,0,0,0,0,0,0,0,0,0,0,0.00010626103903632611,0.0006674142787232995
0,1,0,0,1,0,0,1,0,0,1,0,0.9995788931846619,0.9987686276435852
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00047803495544940233
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,0,0,0,0.3741320073604584,0.40366238355636597
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,1,0,1,0,0,1,0,0,0,0,0.9985378980636597,0.9993323683738708
0,0,1,0,0,1,0,0,0,0,0,0,0.0025409115478396416,0.006813485641032457
0,0,0,0,0,0,0,0,0,0,0,0,6.978280725888908e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00010450261470396072,0.00036438103416003287
0,0,0,0,0,0,0,0,1,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.533584332326427e-05,0.00011922668636543676
0,0,0,0,0,0,0,0,0,0,0,0,0.00029586852178908885,0.011154827661812305
0,0,0,0,0,0,0,0,0,0,0,0,0.005304261576384306,0.010953846387565136
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00017125054728239775
1,0,1,1,0,1,1,0,1,1,0,1,0.9998779296875,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00019710927153937519,0.001500339130870998
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,1,0,0,0,0,0,0,4.539787187241018e-05,0.090211421251297
1,1,1,1,1,1,1,1,1,1,1,1,0.9978912472724915,0.9929036498069763
1,1,0,1,1,0,0,1,0,0,1,0,0.9997046589851379,0.9937264919281006
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0009515968267805874
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,7.714809180470183e-05,0.0008903933339752257
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.99896045261994e-05,0.00025124644162133336
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.001175267738290131
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.999941349029541
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,1,1,1,1,4.539787187241018e-05,0.00017509408644400537
0,0,0,0,0,0,0,0,0,0,0,0,0.00034521633642725646,0.006006971467286348
1,0,1,1,0,1,0,0,1,0,0,0,0.00017399016360286623,0.011722655035555363
0,1,1,0,1,1,0,1,0,0,0,0,0.9961174726486206,0.996263325214386
0,0,0,0,0,0,0,0,0,0,0,0,0.0021317158825695515,0.02194996364414692
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0014910649042576551,0.006359333172440529
1,1,1,1,1,1,1,1,1,1,1,1,0.999775230884552,0.9991656541824341
1,1,1,1,1,1,1,1,1,0,0,0,0.9997920393943787,0.9958027005195618
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,6.515932909678668e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.006580488756299019,0.02515370026230812
0,0,0,0,0,0,0,0,0,0,0,0,0.00012554049317259341,0.0014095407677814364
1,1,1,1,1,1,1,1,1,0,1,0,0.9998237490653992,0.9983464479446411
0,0,0,0,0,0,0,0,0,0,0,0,0.002442615106701851,0.0005787930567748845
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999364614486694
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,1,0,0.0003804551961366087,0.08078603446483612
0,0,0,0,1,0,0,1,0,0,0,0,0.9999353885650635,0.9999489784240723
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,1,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.0002346294786548242,0.016680104658007622
1,1,1,1,1,0,0,1,1,0,0,0,0.9999545812606812,0.9998718500137329
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0002435403293929994,0.0013449013931676745
0,0,0,0,0,0,0,0,0,0,0,0,0.004495762754231691,0.007305440027266741
0,0,0,0,0,0,0,0,0,0,0,0,0.0001824587961891666,0.0007564285187982023
0,1,0,1,1,0,1,1,0,1,1,1,0.9995539784431458,0.9991933703422546
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9997738003730774
0,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.06442910432815552
0,0,0,0,0,0,0,0,0,1,0,1,9.864131425274536e-05,0.01477846410125494
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0006024321774020791
0,0,0,0,0,0,0,0,0,0,0,0,0.00015327172877732664,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,1,0.00018161247135140002,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,6.535080319736153e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,1,0,1,1,0,0,1,0,1,0.0018876626854762435,0.0023028869181871414
0,1,1,1,1,1,0,1,0,0,0,0,0.9995655417442322,0.9953346848487854
0,1,0,0,1,0,0,1,0,0,0,0,0.9829009175300598,0.8702274560928345
0,0,0,0,0,0,0,0,0,0,0,0,0.0008195544360205531,0.00018887559417635202
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9999111890792847,0.9951070547103882
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00010268953337799758,0.00018258443742524832
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,0,0,1,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.00011520856787683442,0.002034585690125823
0,0,0,0,0,0,0,0,0,0,0,0,0.017241669818758965,0.002297893399372697
0,0,1,0,0,0,0,0,0,0,0,0,0.0009793880162760615,0.0007047964609228075
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00044916983461007476,0.007368026301264763
0,0,0,0,0,0,0,0,0,0,0,0,0.01356916781514883,0.26772040128707886
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.011058301664888859
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,1,0,0.999241828918457,0.99993896484375
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,9.153125574812293e-05,0.0016683468129485846
0,0,0,0,0,0,0,0,0,0,1,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.318654439179227e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00015402844292111695,0.001417409279383719
0,0,0,0,0,0,0,0,0,0,0,0,0.00014533597277477384,0.0010313395177945495
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0003179855993948877,0.00024028979532886297
0,1,1,0,1,1,0,1,0,0,0,0,0.9956604838371277,0.929783821105957
0,0,0,0,0,0,0,0,0,0,0,0,0.0012814251240342855,0.002409056294709444
0,0,0,0,0,0,0,0,0,0,0,0,0.0026219633873552084,4.929508577333763e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
